idx,g_1,g_2,y,c_1,p_c_1,c_2,p_c_2,p,pb
14473,4,5,9,4,0.999982476234436,5,0.9999408721923828,9,0.9999233484268188
14474,1,8,9,1,0.9996228218078613,8,0.9999871253967285,9,0.9996099472045898
14475,2,0,2,2,0.9961712956428528,0,0.9744580984115601,2,0.9707285761833191
14476,3,9,12,3,0.9999972581863403,9,0.999367892742157,12,0.9993651509284973
14477,1,4,5,1,0.9998212456703186,4,0.9999949932098389,5,0.9998162388801575
14478,6,1,7,6,0.9993767142295837,1,0.9978575110435486,7,0.9972355365753174
14479,9,9,18,9,0.9965560436248779,9,0.9983205199241638,18,0.994882345199585
14480,9,7,16,9,0.9887109398841858,7,0.9999157190322876,16,0.9886276125907898
14481,8,2,10,8,0.9990770816802979,2,0.9935077428817749,10,0.9925908446311951
14482,5,4,9,5,0.9321175813674927,4,0.9987080097198486,9,0.9309133291244507
14483,1,7,8,1,0.9998689889907837,7,0.9998064637184143,8,0.999675452709198
14484,2,0,2,2,0.5322448015213013,0,0.9301873445510864,2,0.49508753418922424
14485,1,9,10,1,0.999840497970581,9,0.9999837875366211,10,0.9998242855072021
14486,2,7,9,2,0.9999973773956299,7,0.9915729761123657,9,0.9915703535079956
14487,0,3,3,0,0.9999901056289673,3,0.9988351464271545,3,0.9988252520561218
14488,5,0,5,5,0.9965611100196838,0,0.9977769255638123,5,0.9943456649780273
14489,3,5,8,3,0.9998487234115601,5,0.9986807703971863,8,0.9985296726226807
14490,0,7,7,0,0.990199625492096,7,0.999862790107727,7,0.9900637865066528
14491,3,2,5,3,0.9999905824661255,2,0.5844476222991943,5,0.5844423174858093
14492,7,1,8,7,0.9994352459907532,1,0.997855007648468,8,0.9972914457321167
14493,0,9,9,0,0.998528242111206,9,0.9967129230499268,9,0.9952459931373596
14494,5,9,14,5,0.999363362789154,9,0.999060332775116,14,0.9984242916107178
14495,1,5,6,1,0.9990493655204773,5,0.9984002709388733,6,0.9974511861801147
14497,7,8,15,7,0.9937538504600525,8,0.9991917014122009,15,0.9929506182670593
14498,1,9,10,1,0.9999288320541382,9,0.9249948263168335,10,0.9249290823936462
14499,4,3,7,4,0.7985299825668335,3,0.9446073174476624,7,0.754308819770813
14500,8,7,15,8,0.9984627962112427,7,0.9997828602790833,15,0.9982460141181946
14501,1,1,2,1,0.9997851252555847,1,0.9995455145835876,2,0.9993307590484619
14502,9,4,13,9,0.9999288320541382,4,0.9886969327926636,13,0.9886265993118286
14503,5,8,13,5,0.9003069996833801,8,0.8690466284751892,13,0.7824100852012634
14504,0,6,6,0,0.9997422099113464,6,0.9994731545448303,6,0.9992154836654663
14505,3,5,8,3,0.9996805191040039,5,0.9957528114318848,8,0.9954347014427185
14506,3,1,4,3,0.9940484762191772,1,0.9989564418792725,4,0.9930111169815063
14507,2,9,11,2,0.998542070388794,9,0.9768263697624207,11,0.9754024147987366
14508,8,7,15,8,0.9934276938438416,7,0.9997140765190125,15,0.9931436777114868
14509,4,7,11,4,0.9939529299736023,7,1.0,11,0.9939529299736023
14510,9,9,18,9,0.9985645413398743,9,0.9982362985610962,18,0.996803343296051
14511,6,7,13,6,0.9381445646286011,7,0.9999996423721313,13,0.9381442070007324
14512,7,0,7,7,0.9999988079071045,0,0.9996088147163391,7,0.9996076226234436
14513,5,9,14,5,0.9982759952545166,9,0.9919278621673584,14,0.9902178049087524
14514,3,3,6,3,0.9963440299034119,3,0.9983124732971191,6,0.9946627020835876
14515,3,3,6,3,0.9999834299087524,3,0.9920765161514282,6,0.9920600652694702
14516,3,2,5,3,0.9998311996459961,2,0.9691935777664185,5,0.96902996301651
14517,8,2,10,8,0.9998216032981873,2,0.9984059929847717,10,0.9982278943061829
14518,3,5,8,3,0.9868599772453308,5,0.9917962551116943,8,0.9787641167640686
14521,3,1,4,3,0.9995238780975342,1,0.9995371103286743,4,0.9990612268447876
14522,4,3,7,4,0.9999008178710938,3,0.9999960660934448,7,0.9998968839645386
14523,3,9,12,3,0.9997572302818298,9,0.9606677293777466,12,0.96043461561203
14524,0,7,7,0,0.9280486106872559,7,0.9972652196884155,7,0.9255107045173645
14526,5,1,6,5,0.9997689127922058,1,0.999860405921936,6,0.9996293783187866
14527,6,3,9,6,0.9998528957366943,3,0.999962329864502,9,0.9998152256011963
14528,9,0,9,9,0.985691249370575,0,0.996519923210144,9,0.9822610020637512
14529,0,1,1,0,0.9999872446060181,1,0.9984564781188965,1,0.9984437227249146
14530,3,4,7,3,0.9918112754821777,4,0.9999066591262817,7,0.9917187094688416
14531,4,9,13,4,0.9997496008872986,9,0.9371070861816406,13,0.9368724822998047
14532,5,4,9,5,0.9992115497589111,4,0.9996917247772217,9,0.9989035129547119
14533,3,0,3,3,0.9999983310699463,0,0.6736363768577576,3,0.6736352443695068
14534,6,4,10,6,0.9999276399612427,4,0.9999699592590332,10,0.9998975992202759
14535,1,7,8,1,0.9987473487854004,7,0.997082531452179,8,0.9958335161209106
14536,2,0,2,2,0.5235372185707092,0,0.9974516034126282,2,0.5222058296203613
14537,5,5,10,5,0.9390615820884705,5,0.9999815225601196,10,0.9390442967414856
14538,0,7,7,0,0.9999996423721313,7,0.9999663829803467,7,0.999966025352478
14539,0,1,1,0,0.9972599744796753,1,0.9993783235549927,1,0.9966400265693665
14540,2,5,7,2,0.700730562210083,5,0.9999926090240479,7,0.7007253766059875
14541,9,6,15,9,0.9973980188369751,6,0.9999998807907104,15,0.9973978996276855
14542,4,3,7,4,0.9996424913406372,3,0.9972007274627686,7,0.9968442320823669
14543,2,3,5,2,0.9948554039001465,3,0.9625988602638245,5,0.9576466679573059
14544,7,4,11,7,0.5304710865020752,4,0.9942650198936462,11,0.5279578566551208
14545,2,2,4,2,0.9963016510009766,2,0.9985180497169495,4,0.9948251843452454
14546,2,4,6,2,0.9993960857391357,4,0.9997648596763611,6,0.9991610646247864
14548,5,2,7,5,0.9829112887382507,2,0.9999872446060181,7,0.9828987717628479
14549,6,5,11,6,0.9992892742156982,5,0.9897051453590393,11,0.9890017509460449
14550,2,4,6,2,0.9998220801353455,4,0.9998985528945923,6,0.9997206330299377
14551,9,0,9,9,0.9512350559234619,0,0.9999555349349976,9,0.9511927962303162
14552,5,4,9,5,0.9353694319725037,4,0.9978183507919312,9,0.9333316683769226
14553,8,9,17,8,0.999841570854187,9,0.9977795481681824,17,0.997621476650238
14554,4,2,6,4,0.5834654569625854,2,0.999994158744812,6,0.5834620594978333
14555,3,2,5,3,0.9998538494110107,2,0.8544913530349731,5,0.8543664813041687
14556,7,6,13,7,0.8770996928215027,6,0.9994729161262512,13,0.8766375184059143
14558,7,9,16,7,0.9999657869338989,9,0.9998329877853394,16,0.9997987747192383
14560,9,3,12,9,0.9984399676322937,3,0.9975422620773315,12,0.9959860444068909
14561,8,3,11,8,0.9998928308486938,3,0.991273820400238,11,0.9911676049232483
14562,8,4,12,8,0.9994563460350037,4,0.9999995231628418,12,0.9994558691978455
14563,1,8,9,1,0.9989796280860901,8,0.9981732368469238,9,0.997154712677002
14564,8,7,15,8,0.9996720552444458,7,0.9999998807907104,15,0.9996719360351562
14565,3,3,6,3,0.9985525012016296,3,0.9999804496765137,6,0.9985329508781433
14567,4,7,11,4,0.9966866374015808,7,0.9999494552612305,11,0.9966362714767456
14568,8,8,16,8,0.9998235106468201,8,0.9703584313392639,16,0.9701871871948242
14569,9,3,12,9,0.9779582619667053,3,0.9752183556556702,12,0.9537236094474792
14571,6,7,13,6,0.9996237754821777,7,0.9999994039535522,13,0.99962317943573
14572,9,1,10,9,0.9493105411529541,1,0.9846159815788269,10,0.9347137212753296
14573,2,1,3,2,0.9286924600601196,1,0.9998276233673096,3,0.9285323619842529
14574,0,7,7,0,0.999760091304779,7,1.0,7,0.999760091304779
14575,2,4,6,2,0.9802832007408142,4,0.999291181564331,6,0.9795883297920227
14576,0,8,8,0,0.9999046325683594,8,0.9999769926071167,8,0.9998816251754761
14577,2,9,11,2,0.8690791130065918,9,0.9874635934829712,11,0.8582066893577576
14578,6,9,15,6,0.9999854564666748,9,0.9980487823486328,15,0.9980342388153076
14579,1,4,5,1,0.9891282916069031,4,0.9993578791618347,5,0.9884931445121765
14580,6,1,7,6,0.9999723434448242,1,0.9999732971191406,7,0.9999456405639648
14581,0,7,7,0,0.9998681545257568,7,0.9999052286148071,7,0.999773383140564
14582,9,3,12,9,0.9814058542251587,3,0.9995360374450684,12,0.980950653553009
14583,6,2,8,6,0.9999983310699463,2,0.9842709898948669,8,0.9842693209648132
14584,3,2,5,3,0.7826563119888306,2,0.9869460463523865,5,0.7724403142929077
14586,3,0,3,3,0.9974297881126404,0,0.7713276743888855,3,0.7693457007408142
14587,1,3,4,1,0.99920254945755,3,0.9989374279975891,4,0.998140811920166
14588,8,4,12,8,0.9990890026092529,4,0.9878873825073242,12,0.9869874119758606
14591,4,3,7,4,0.9999245405197144,3,0.999498724937439,7,0.9994233250617981
14592,0,5,5,0,0.9997280240058899,5,0.9918105602264404,5,0.991540789604187
14593,4,7,11,4,0.9994149208068848,7,0.9988628625869751,11,0.9982784390449524
14594,5,6,11,5,0.959540069103241,6,0.9999533891677856,11,0.9594953656196594
14595,8,1,9,8,0.9983447790145874,1,0.9999463558197021,9,0.9982911944389343
14596,5,2,7,5,0.9936814308166504,2,0.9993958473205566,7,0.9930810928344727
14597,3,0,3,3,0.9353242516517639,0,0.9999932050704956,3,0.935317873954773
14598,3,6,9,3,0.9995705485343933,6,0.9987860321998596,9,0.9983571171760559
14599,2,2,4,2,0.8765132427215576,2,0.908997118473053,4,0.796748161315918
14600,6,1,7,6,0.9901182055473328,1,0.999991774559021,7,0.9901100397109985
14601,3,5,8,3,0.9999673366546631,5,0.9983038902282715,8,0.9982712864875793
14602,2,0,2,2,0.9701509475708008,0,0.9999159574508667,2,0.970069408416748
14603,3,4,7,3,0.9980181455612183,4,0.9997598528862,7,0.9977784752845764
14604,7,2,9,7,0.9999996423721313,2,0.8507702946662903,9,0.8507699966430664
14605,1,2,3,1,0.9999971389770508,2,0.9999879598617554,3,0.9999850988388062
14607,7,8,15,7,0.9989719390869141,8,0.9998239874839783,15,0.9987961053848267
14608,5,1,6,5,0.9996660947799683,1,0.9069305658340454,6,0.9066277146339417
14609,7,6,13,7,0.9999984502792358,6,0.99489825963974,13,0.9948967099189758
14610,4,0,4,4,0.9999819993972778,0,0.9944409728050232,4,0.9944230914115906
14611,0,6,6,0,0.9998589754104614,6,0.9999635219573975,6,0.9998224973678589
14612,0,2,2,0,0.9998469352722168,2,0.9910396933555603,2,0.9908879995346069
14613,6,0,6,6,0.9503015279769897,0,0.9908164739608765,6,0.941575825214386
14614,0,6,6,0,0.9998561143875122,6,0.9998950958251953,6,0.9997512102127075
14615,6,9,15,6,0.9998546838760376,9,0.9846369028091431,15,0.9844937920570374
14616,6,8,14,6,0.9990519881248474,8,0.9999382495880127,14,0.9989902973175049
14617,8,0,8,8,0.9999994039535522,0,0.9997851252555847,8,0.999784529209137
14618,6,6,12,6,0.9999938011169434,6,0.9997875094413757,12,0.9997813105583191
14619,4,0,4,4,0.9999221563339233,0,0.9972071051597595,4,0.997129499912262
14621,3,2,5,3,0.9994254112243652,2,0.9988855719566345,5,0.9983116388320923
14622,1,7,8,1,0.9997567534446716,7,0.9999992847442627,8,0.9997560381889343
14623,7,4,11,7,0.9999988079071045,4,0.9997701048851013,11,0.9997689127922058
14624,5,1,6,5,0.9322248697280884,1,0.9999219179153442,6,0.9321520924568176
14626,3,5,8,3,0.9528640508651733,5,0.9974575638771057,8,0.9504461288452148
14627,2,4,6,2,0.8784661889076233,4,0.9995598196983337,6,0.8780795335769653
14628,3,7,10,3,0.9965406060218811,7,0.9983921647071838,10,0.994938313961029
14630,2,8,10,2,0.9660553336143494,8,0.9984471201896667,10,0.9645553827285767
14631,5,9,14,5,0.9775994420051575,9,0.9992156028747559,14,0.9768326282501221
14632,6,8,14,6,0.9999758005142212,8,0.5004528164863586,14,0.5004453659057617
14633,4,2,6,4,0.9999091625213623,2,0.7778744101524353,6,0.7778037786483765
14634,3,5,8,3,0.9999269247055054,5,0.9962712526321411,8,0.9961984753608704
14635,2,5,7,2,0.9933388829231262,5,0.9990084767341614,7,0.9923539757728577
14637,0,8,8,0,0.9432977437973022,8,0.9997496008872986,8,0.9430615901947021
14638,1,2,3,1,0.9994540810585022,2,0.9958628416061401,3,0.9953191876411438
14639,2,4,6,2,0.9998711347579956,4,0.9810643196105957,6,0.9809378981590271
14640,4,0,4,4,0.9997554421424866,0,0.9995071887969971,4,0.9992627501487732
14641,8,7,15,8,0.9998457431793213,7,0.9999997615814209,15,0.9998455047607422
14642,2,9,11,2,0.9840109944343567,9,0.9993095397949219,11,0.983331561088562
14643,9,4,13,9,0.9783787727355957,4,0.9999860525131226,13,0.9783651232719421
14644,3,3,6,3,0.8562728762626648,3,0.6137186884880066,6,0.5255115032196045
14645,2,8,10,2,0.9999685287475586,8,0.9459907412528992,10,0.9459609985351562
14646,2,6,8,2,0.980337381362915,6,0.9996606111526489,8,0.9800047278404236
14647,1,6,7,1,0.9916208982467651,6,0.9950475692749023,7,0.9867099523544312
14649,3,0,3,3,0.9999942779541016,0,0.9996364116668701,3,0.9996306896209717
14650,0,0,0,0,0.999041736125946,0,0.9840644001960754,0,0.983121395111084
14651,6,5,11,6,0.9998161196708679,5,0.9999895095825195,11,0.9998056292533875
14652,5,8,13,5,0.9999910593032837,8,0.999357283115387,13,0.9993483424186707
14653,0,7,7,0,0.9938790798187256,7,0.9902923703193665,7,0.9842308759689331
14655,8,2,10,8,0.9972375631332397,2,0.9998546838760376,10,0.9970926642417908
14656,0,2,2,0,0.9984644651412964,2,0.9993570446968079,2,0.9978225231170654
14657,8,3,11,8,0.9995535016059875,3,0.970843493938446,11,0.970410168170929
14658,6,9,15,6,0.9999673366546631,9,0.9993426203727722,15,0.9993099570274353
14659,7,9,16,7,0.9999904632568359,9,0.9982402324676514,16,0.9982306957244873
14660,0,1,1,0,0.9752909541130066,1,0.999900221824646,1,0.9751936197280884
14661,1,3,4,1,0.999846339225769,3,0.9679362773895264,4,0.9677875638008118
14662,5,1,6,5,0.9948807954788208,1,0.999915361404419,6,0.9947965741157532
14663,3,4,7,3,0.9999983310699463,4,0.9989810585975647,7,0.998979389667511
14664,6,5,11,6,0.9687044024467468,5,0.9999885559082031,11,0.9686933159828186
14665,2,5,7,2,0.9930021166801453,5,0.9381802082061768,7,0.9316149353981018
14667,6,4,10,6,0.9998611211776733,4,0.9999423027038574,10,0.9998034238815308
14668,5,7,12,5,0.9999493360519409,7,0.9999926090240479,12,0.9999419450759888
14669,4,5,9,4,0.9996168613433838,5,0.999906063079834,9,0.9995229840278625
14670,6,6,12,6,0.9996356964111328,6,0.9992055296897888,12,0.9988415241241455
14672,5,7,12,5,0.9997069239616394,7,0.9999752044677734,12,0.9996821284294128
14673,4,8,12,4,0.999998927116394,8,0.9999655485153198,12,0.9999644756317139
14674,5,2,7,5,0.9982366561889648,2,0.9947909116744995,7,0.9930367469787598
14675,0,7,7,0,0.9431761503219604,7,0.9999961853027344,7,0.9431725740432739
14676,0,9,9,0,0.9999982118606567,9,0.997893750667572,9,0.9978919625282288
14677,0,7,7,0,0.99983811378479,7,0.9999896287918091,7,0.9998277425765991
14679,6,4,10,6,0.9998917579650879,4,0.9958531856536865,10,0.9957454204559326
14680,1,7,8,1,0.9912225008010864,7,0.9999909400939941,8,0.9912135004997253
14681,5,6,11,5,0.9999902248382568,6,0.9999698400497437,11,0.9999600648880005
14682,7,1,8,7,0.9999996423721313,1,0.9999074935913086,8,0.9999071359634399
14683,4,2,6,4,0.999448835849762,2,0.9983975291252136,6,0.9978472590446472
14684,9,9,18,9,0.9804770946502686,9,0.9994940757751465,18,0.9799810647964478
14685,7,0,7,7,0.9999949932098389,0,0.9977152347564697,7,0.9977102279663086
14686,3,6,9,3,0.9173410534858704,6,0.9999954700469971,9,0.9173369407653809
14687,2,8,10,2,0.9998189806938171,8,0.9806904196739197,10,0.9805129170417786
14688,8,9,17,8,0.9999251365661621,9,0.6488887071609497,17,0.6488401889801025
14689,1,1,2,1,0.9995392560958862,1,0.9999784231185913,2,0.9995176792144775
14690,1,4,5,1,0.9998599290847778,4,0.9997997879981995,5,0.9996597170829773
14692,4,4,8,4,0.9948388934135437,4,0.7538804411888123,8,0.7499958872795105
14693,4,4,8,4,0.9999970197677612,4,0.9999215602874756,8,0.9999185800552368
14694,6,3,9,6,0.9998070597648621,3,0.9927728772163391,9,0.992581307888031
14695,2,0,2,2,0.9998021721839905,0,0.9947808384895325,2,0.9945840239524841
14696,1,9,10,1,0.9999154806137085,9,0.9983190894126892,10,0.9982346892356873
14697,4,3,7,4,0.9999687671661377,3,0.9999947547912598,7,0.9999635219573975
14698,1,4,5,1,0.9999411106109619,4,0.9986096620559692,5,0.9985508322715759
14699,2,0,2,2,0.9994187355041504,0,0.9760746359825134,2,0.9755072593688965
14700,9,5,14,9,0.9995132684707642,5,0.9838048815727234,14,0.9833260178565979
14701,5,1,6,5,0.9999316930770874,1,0.9999864101409912,6,0.9999181032180786
14702,2,7,9,2,0.9999821186065674,7,0.9999978542327881,9,0.9999799728393555
14703,4,8,12,4,0.9999643564224243,8,0.9817095398902893,12,0.9816745519638062
14704,5,3,8,5,0.9998787641525269,3,0.9922528862953186,8,0.9921326041221619
14705,4,1,5,4,0.9997256398200989,1,0.9924962520599365,5,0.9922239780426025
14707,4,0,4,4,0.9993960857391357,0,0.9999963045120239,4,0.9993923902511597
14708,0,3,3,0,0.9984474778175354,3,0.9992368221282959,3,0.9976854920387268
14709,7,3,10,7,0.9999983310699463,3,0.9954711198806763,10,0.9954694509506226
14710,5,0,5,5,0.9834264516830444,0,0.9999521970748901,5,0.9833794236183167
14711,0,9,9,0,0.9991108775138855,9,0.9220166802406311,9,0.9211969375610352
14713,8,7,15,8,0.9973801970481873,7,0.9999916553497314,15,0.9973718523979187
14714,8,8,16,8,0.999976634979248,8,0.981802761554718,16,0.9817798137664795
14715,2,7,9,2,0.99788898229599,7,0.9990341663360596,9,0.9969251751899719
14716,0,8,8,0,0.9979619979858398,8,0.9985774755477905,8,0.9965423941612244
14717,4,9,13,4,0.8128504157066345,9,0.9697994589805603,13,0.7883651256561279
14718,0,1,1,0,0.6163252592086792,1,0.9957709908485413,1,0.6137190461158752
14719,6,1,7,6,0.9997492432594299,1,0.9999697208404541,7,0.999718964099884
14720,2,7,9,2,0.992595374584198,7,0.9998370409011841,9,0.9924336075782776
14721,3,3,6,3,0.8111603260040283,3,0.9982357025146484,6,0.8097292184829712
14722,8,4,12,8,0.7576342225074768,4,0.8228526711463928,12,0.6234252452850342
14723,0,7,7,0,0.9999696016311646,7,0.9999402761459351,7,0.9999098777770996
14724,0,6,6,0,0.9998723268508911,6,0.9999972581863403,6,0.9998695850372314
14725,2,3,5,2,0.9971621036529541,3,0.9997908473014832,5,0.996953547000885
14726,9,4,13,9,0.995722770690918,4,0.9954657554626465,13,0.9912079572677612
14727,4,1,5,4,0.9999620914459229,1,0.9914003610610962,5,0.9913627505302429
14728,6,1,7,6,0.9996275901794434,1,0.9986135959625244,7,0.9982417225837708
14729,4,9,13,4,0.9999901056289673,9,0.8741335868835449,13,0.8741250038146973
14730,7,9,16,7,0.9846422076225281,9,0.9974445104598999,16,0.982125997543335
14731,7,2,9,7,0.9999881982803345,2,0.5817499160766602,9,0.5817436575889587
14732,6,6,12,6,0.9999994039535522,6,0.9997207522392273,12,0.9997201561927795
14733,0,2,2,0,0.9999940395355225,2,0.999923586845398,2,0.9999176263809204
14734,9,0,9,9,0.9959795475006104,0,0.999919056892395,9,0.9958989024162292
14735,9,9,18,9,0.9794158935546875,9,0.9990893602371216,18,0.9785239696502686
14736,6,0,6,6,0.9998451471328735,0,0.996616542339325,6,0.9964622259140015
14737,3,1,4,3,0.9999518394470215,1,0.9999740123748779,4,0.9999258518218994
14738,3,0,3,3,0.9999449253082275,0,0.9945673942565918,3,0.9945126175880432
14739,5,9,14,5,0.9998186230659485,9,0.994920551776886,14,0.9947400689125061
14740,8,0,8,8,0.9999302625656128,0,0.9973911046981812,8,0.9973215460777283
14741,9,8,17,9,0.9994562268257141,8,0.9997842907905579,17,0.9992406368255615
14742,3,4,7,3,0.9882068037986755,4,0.999387264251709,7,0.9876012802124023
14743,2,7,9,2,0.9998468160629272,7,0.9999904632568359,9,0.9998372793197632
14744,2,8,10,2,0.9986182451248169,8,0.9945025444030762,10,0.9931283593177795
14745,5,3,8,5,0.9951404333114624,3,0.999121367931366,8,0.9942660927772522
14746,3,6,9,3,0.7400690317153931,6,0.9999828338623047,9,0.7400563955307007
14747,1,4,5,1,0.9999980926513672,4,0.9983502626419067,5,0.9983483552932739
14748,5,2,7,5,0.9999690055847168,2,0.9998012185096741,7,0.9997702240943909
14749,8,0,8,8,0.9985131621360779,0,0.9999594688415527,8,0.9984726905822754
14750,6,7,13,6,0.9998134970664978,7,0.9857777953147888,13,0.9855939745903015
14751,1,9,10,1,0.9993351101875305,9,0.9999792575836182,10,0.9993143677711487
14752,6,3,9,6,0.9900834560394287,3,0.9991281628608704,9,0.9892202615737915
14753,6,1,7,6,0.9999629259109497,1,0.9999982118606567,7,0.9999611377716064
14754,1,2,3,1,0.9726459980010986,2,0.9998692274093628,3,0.972518801689148
14755,5,1,6,5,0.9522436857223511,1,0.999940037727356,6,0.9521865844726562
14756,3,2,5,3,0.9994933605194092,2,0.9936169385910034,5,0.9931135177612305
14757,2,1,3,2,0.9999709129333496,1,0.9999915361404419,3,0.9999624490737915
14759,7,1,8,7,0.9999963045120239,1,0.9999589920043945,8,0.9999552965164185
14760,0,6,6,0,0.9991803765296936,6,0.9993546605110168,6,0.9985355734825134
14761,8,9,17,8,0.9999675750732422,9,0.9406917095184326,17,0.9406611919403076
14762,4,9,13,4,0.6461174488067627,9,0.976379930973053,13,0.6311953663825989
14763,7,0,7,7,0.9999998807907104,0,0.99847012758255,7,0.9984700083732605
14764,7,5,12,7,0.9557177424430847,5,0.9999994039535522,12,0.955717146396637
14765,9,7,16,9,0.9975333213806152,7,0.9986735582351685,16,0.9962101578712463
14766,0,1,1,0,0.9624781012535095,1,0.9999732971191406,1,0.9624524116516113
14767,4,4,8,4,0.9994088411331177,4,0.9411748051643372,8,0.9406183958053589
14768,5,6,11,5,0.9994257688522339,6,0.9999947547912598,11,0.9994205236434937
14769,3,9,12,3,0.9991289973258972,9,0.9999043941497803,12,0.9990334510803223
14770,1,6,7,1,0.9999834299087524,6,0.9999990463256836,7,0.999982476234436
14771,5,1,6,5,0.9996964931488037,1,0.9999903440475464,6,0.9996868371963501
14772,5,6,11,5,0.9999562501907349,6,0.9983878135681152,11,0.9983441233634949
14773,0,7,7,0,0.9977364540100098,7,0.9999794960021973,7,0.9977160096168518
14774,7,5,12,7,0.9999996423721313,5,0.9953289031982422,12,0.9953285455703735
14775,7,2,9,7,0.7293036580085754,2,0.9972768425941467,9,0.727319061756134
14776,2,1,3,2,0.9850186705589294,1,0.9999579191207886,3,0.9849772453308105
14778,9,0,9,9,0.9995124340057373,0,0.7895076274871826,9,0.7891227006912231
14779,9,0,9,9,0.9984201192855835,0,0.9997997879981995,9,0.9982202053070068
14780,3,6,9,3,0.9999221563339233,6,0.8163427114486694,9,0.8162798881530762
14781,7,3,10,7,0.9973661303520203,3,0.9987825751304626,10,0.9961519241333008
14782,8,9,17,8,0.9882014393806458,9,0.8940533995628357,17,0.8835048675537109
14783,1,7,8,1,0.9999804496765137,7,1.0,8,0.9999804496765137
14785,7,9,16,7,0.9970608353614807,9,0.9853398203849792,16,0.9824437499046326
14786,4,7,11,4,0.999735414981842,7,0.9999524354934692,11,0.9996878504753113
14787,7,6,13,7,0.9999865293502808,6,0.9999969005584717,13,0.9999834299087524
14788,1,3,4,1,0.9989597797393799,3,0.9763720631599426,4,0.97535640001297
14789,2,5,7,2,0.9958730340003967,5,0.9985558390617371,7,0.9944348335266113
14790,0,8,8,0,0.9998620748519897,8,0.9693859815597534,8,0.9692522883415222
14791,8,0,8,8,0.9312092661857605,0,0.9987760186195374,8,0.9300695657730103
14792,7,4,11,7,0.9999998807907104,4,0.9999231100082397,11,0.9999229907989502
14793,7,9,16,7,0.9999980926513672,9,0.9914611577987671,16,0.9914592504501343
14794,0,8,8,0,0.993547260761261,8,0.9999713897705078,8,0.9935188293457031
14795,7,0,7,7,1.0,0,0.9995507597923279,7,0.9995507597923279
14796,0,0,0,0,0.9991119503974915,0,0.9988889098167419,0,0.9980018734931946
14797,9,4,13,9,0.9324880242347717,4,0.9670835137367249,13,0.9017977118492126
14798,2,1,3,2,0.9966921806335449,1,0.9998992681503296,3,0.9965918064117432
14799,7,4,11,7,0.999971866607666,4,0.9999951124191284,11,0.9999669790267944
14800,9,4,13,9,0.9965499639511108,4,0.9999735355377197,13,0.9965236186981201
14801,0,3,3,0,0.9931448698043823,3,0.9999929666519165,3,0.9931378960609436
14802,4,2,6,4,0.9960517287254333,2,0.996286153793335,6,0.9923525452613831
14803,2,2,4,2,0.9994208812713623,2,0.9999759197235107,4,0.999396800994873
14804,8,1,9,8,0.9944705963134766,1,0.9869394302368164,9,0.9814822673797607
14805,0,1,1,0,0.9915579557418823,1,0.9997521042823792,1,0.9913121461868286
14806,6,9,15,6,0.9999961853027344,9,0.9591869711875916,15,0.9591833353042603
14807,6,1,7,6,0.9999847412109375,1,0.5334153175354004,7,0.5334072709083557
14808,3,5,8,3,0.9997139573097229,5,0.9995810389518738,8,0.9992951154708862
14809,4,2,6,4,0.9857743978500366,2,0.9999916553497314,6,0.9857661724090576
14810,4,9,13,4,0.9999853372573853,9,0.9916489124298096,13,0.9916343688964844
14811,2,9,11,2,0.9999269247055054,9,0.918991208076477,11,0.9189242124557495
14813,2,8,10,2,0.9996615648269653,8,0.9925772547721863,10,0.9922413229942322
14815,1,8,9,1,0.9966558218002319,8,0.9808953404426575,9,0.9776151180267334
14816,2,5,7,2,0.9998795986175537,5,0.9999337196350098,7,0.9998133182525635
14817,7,6,13,7,0.9999053478240967,6,0.9993564486503601,13,0.9992618560791016
14819,2,8,10,2,0.9995720982551575,8,0.9999326467514038,10,0.9995047450065613
14820,7,5,12,7,0.9904649257659912,5,0.9997640252113342,12,0.9902312159538269
14821,0,3,3,0,0.9976159334182739,3,0.7997389435768127,3,0.7978323101997375
14822,7,8,15,7,0.9999010562896729,8,0.9999897480010986,15,0.9998908042907715
14823,5,1,6,5,0.9999955892562866,1,0.9999932050704956,6,0.9999887943267822
14824,5,2,7,5,0.9999997615814209,2,0.9928820133209229,7,0.9928817749023438
14825,6,1,7,6,0.9999990463256836,1,0.9986658096313477,7,0.9986648559570312
14826,4,1,5,4,0.9999634027481079,1,0.9999005794525146,5,0.9998639822006226
14827,1,2,3,1,0.9999667406082153,2,0.9981749057769775,3,0.9981417059898376
14828,0,0,0,0,0.9981791973114014,0,0.9972398281097412,0,0.9954240322113037
14829,7,1,8,7,0.9999758005142212,1,0.9996036887168884,8,0.9995794892311096
14830,3,1,4,3,0.9825828075408936,1,0.9923720359802246,4,0.9750877022743225
14831,7,7,14,7,0.9999903440475464,7,0.9999990463256836,14,0.99998939037323
14832,0,0,0,0,0.9889736771583557,0,0.9995433688163757,0,0.9885220527648926
14833,9,1,10,9,0.920085608959198,1,0.9999740123748779,10,0.9200617074966431
14834,8,1,9,8,0.9999958276748657,1,0.9752232432365417,9,0.975219190120697
14835,1,1,2,1,0.9957786798477173,1,0.9999904632568359,2,0.995769202709198
14836,1,8,9,1,0.9999690055847168,8,0.9999788999557495,9,0.9999479055404663
14837,0,1,1,0,0.9999791383743286,1,0.9701748490333557,1,0.9701545834541321
14838,9,7,16,9,0.9796437621116638,7,0.9999997615814209,16,0.9796435236930847
