idx,g_1,g_2,y,c_1,p_c_1,c_2,p_c_2,p,pb
11692,1,5,6,1,0.9999998807907104,5,0.9999872446060181,6,0.9999871253967285
11693,6,3,9,6,0.9999910593032837,3,0.9992043375968933,9,0.999195396900177
11694,8,9,17,8,0.9997649788856506,9,0.9989820122718811,17,0.9987472295761108
11695,1,2,3,1,0.6351075172424316,2,0.9999935626983643,3,0.6351034045219421
11696,7,7,14,7,0.9932946562767029,7,0.9999970197677612,14,0.9932916760444641
11697,1,6,7,1,0.9999991655349731,6,0.9999998807907104,7,0.9999990463256836
11698,2,1,3,2,1.0,1,0.9999980926513672,3,0.9999980926513672
11699,6,9,15,6,1.0,9,0.9998379945755005,15,0.9998379945755005
11700,5,9,14,5,1.0,9,0.9999997615814209,14,0.9999997615814209
11701,3,7,10,3,1.0,7,0.9999924898147583,10,0.9999924898147583
11702,9,4,13,9,0.9996447563171387,4,0.9999998807907104,13,0.9996446371078491
11703,7,2,9,7,0.9999943971633911,2,0.9989018440246582,9,0.9988962411880493
11704,7,9,16,7,0.999392032623291,9,0.9996440410614014,16,0.9990363121032715
11705,7,2,9,7,1.0,2,0.9961397051811218,9,0.9961397051811218
11706,3,8,11,3,0.9999911785125732,8,0.9982439279556274,11,0.9982351064682007
11707,0,2,2,0,1.0,2,0.9849126935005188,2,0.9849126935005188
11708,2,2,4,2,0.9999977350234985,2,0.9999992847442627,4,0.9999970197677612
11709,5,3,8,5,0.9999997615814209,3,0.9999984502792358,8,0.9999982118606567
11710,2,2,4,2,0.999998927116394,2,1.0,4,0.999998927116394
11711,3,4,7,3,0.9999995231628418,4,0.9995846152305603,7,0.9995841383934021
11712,2,2,4,2,0.9986473917961121,2,0.9794526100158691,4,0.9781277775764465
11713,2,9,11,2,1.0,9,0.9999485015869141,11,0.9999485015869141
11714,6,9,15,6,0.9999996423721313,9,0.9885655045509338,15,0.9885651469230652
11716,3,3,6,3,0.995359480381012,3,0.9999978542327881,6,0.9953573346138
11717,7,1,8,7,1.0,1,0.9999992847442627,8,0.9999992847442627
11718,6,7,13,6,1.0,7,1.0,13,1.0
11719,5,8,13,5,0.9999853372573853,8,0.9987855553627014,13,0.9987708926200867
11720,9,2,11,9,0.9999985694885254,2,0.9995928406715393,11,0.9995914101600647
11721,1,6,7,1,0.9999949932098389,6,0.9999998807907104,7,0.9999948740005493
11722,9,6,15,9,0.9998854398727417,6,0.9999876022338867,15,0.9998730421066284
11723,3,9,12,3,0.9999997615814209,9,0.9948282837867737,12,0.9948280453681946
11724,8,5,13,8,0.846991240978241,5,0.9999964237213135,13,0.8469882011413574
11725,0,1,1,0,0.9999996423721313,1,0.9998050332069397,1,0.999804675579071
11726,3,9,12,3,0.9999055862426758,9,1.0,12,0.9999055862426758
11727,4,9,13,4,0.9954779744148254,9,0.9999569654464722,13,0.9954351186752319
11728,2,1,3,2,1.0,1,0.9999967813491821,3,0.9999967813491821
11729,5,6,11,5,0.9999992847442627,6,1.0,11,0.9999992847442627
11730,7,1,8,7,0.9965002536773682,1,0.7641726732254028,8,0.7614988088607788
11731,4,3,7,4,0.9940013289451599,3,0.9999998807907104,7,0.9940012097358704
11732,9,9,18,9,0.9999872446060181,9,0.9999502897262573,18,0.9999375343322754
11733,6,4,10,6,1.0,4,0.9989008903503418,10,0.9989008903503418
11734,2,5,7,2,0.995604395866394,5,0.9999972581863403,7,0.9956016540527344
11735,1,5,6,1,0.9999992847442627,5,0.9997884631156921,6,0.9997877478599548
11736,4,1,5,4,1.0,1,0.9999998807907104,5,0.9999998807907104
11737,6,1,7,6,1.0,1,0.9999994039535522,7,0.9999994039535522
11738,9,2,11,9,0.9999923706054688,2,0.9525905847549438,11,0.9525833129882812
11740,0,4,4,0,0.9999822378158569,4,0.4277949929237366,4,0.4277874529361725
11741,6,7,13,6,0.9999990463256836,7,0.9651695489883423,13,0.9651686549186707
11742,7,6,13,7,0.9998831748962402,6,1.0,13,0.9998831748962402
11743,6,1,7,6,0.9999943971633911,1,0.9891108870506287,7,0.9891053438186646
11744,3,7,10,3,0.9999302625656128,7,1.0,10,0.9999302625656128
11745,4,9,13,4,0.9999904632568359,9,0.9999641180038452,13,0.9999545812606812
11746,5,8,13,5,0.9995899796485901,8,0.9999666213989258,13,0.9995566010475159
11747,2,9,11,2,0.9995909333229065,9,0.999996542930603,11,0.9995874762535095
11748,5,2,7,5,1.0,2,0.9985474944114685,7,0.9985474944114685
11749,1,9,10,1,0.9999905824661255,9,0.5944247841835022,10,0.5944193601608276
11750,9,6,15,9,0.9999992847442627,6,1.0,15,0.9999992847442627
11751,8,6,14,8,0.9997393488883972,6,0.9999990463256836,14,0.9997383952140808
11752,1,8,9,1,0.9991875290870667,8,0.9988313317298889,9,0.998019814491272
11753,7,7,14,7,0.9581757187843323,7,0.9999923706054688,14,0.9581683874130249
11754,1,9,10,1,0.9999953508377075,9,0.9988861680030823,10,0.9988815188407898
11755,1,5,6,1,0.9999997615814209,5,0.9999685287475586,6,0.9999682903289795
11756,8,3,11,8,0.9995406866073608,3,0.999934196472168,11,0.9994749426841736
11757,4,3,7,4,1.0,3,1.0,7,1.0
11758,4,0,4,4,0.9999918937683105,0,0.9759097695350647,4,0.9759018421173096
11759,1,8,9,1,1.0,8,0.9999997615814209,9,0.9999997615814209
11760,2,3,5,2,0.9814082980155945,3,1.0,5,0.9814082980155945
11761,1,2,3,1,1.0,2,0.9999983310699463,3,0.9999983310699463
11762,6,9,15,6,1.0,9,0.9965500831604004,15,0.9965500831604004
11763,8,2,10,8,0.9999709129333496,2,0.9838135242462158,10,0.9837849140167236
11764,5,3,8,5,0.9998974800109863,3,0.9999921321868896,8,0.999889612197876
11765,3,5,8,3,1.0,5,0.9999973773956299,8,0.9999973773956299
11766,1,0,1,1,1.0,0,1.0,1,1.0
11767,5,3,8,5,0.9889640808105469,3,0.9872038960456848,8,0.9763091802597046
11768,6,2,8,6,0.9999774694442749,2,1.0,8,0.9999774694442749
11769,4,1,5,4,0.9999971389770508,1,0.9999942779541016,5,0.9999914169311523
11770,3,8,11,3,1.0,8,0.9993816614151001,11,0.9993816614151001
11772,8,0,8,8,0.9981324076652527,0,1.0,8,0.9981324076652527
11773,5,5,10,5,0.9999860525131226,5,0.9993822574615479,10,0.9993683099746704
11774,7,3,10,7,0.9999998807907104,3,1.0,10,0.9999998807907104
11775,2,7,9,2,1.0,7,1.0,9,1.0
11776,5,5,10,5,0.9935550093650818,5,1.0,10,0.9935550093650818
11777,6,6,12,6,1.0,6,0.9999934434890747,12,0.9999934434890747
11778,4,0,4,4,1.0,0,1.0,4,1.0
11779,9,9,18,9,0.9999982118606567,9,0.9999247789382935,18,0.9999229907989502
11780,3,8,11,3,0.7832338809967041,8,0.9999291896820068,11,0.783178448677063
11781,6,7,13,6,1.0,7,0.9999995231628418,13,0.9999995231628418
11782,6,3,9,6,1.0,3,1.0,9,1.0
11783,0,3,3,0,0.9999994039535522,3,0.9999998807907104,3,0.9999992847442627
11785,9,3,12,9,0.9999967813491821,3,0.999996542930603,12,0.9999933242797852
11786,3,3,6,3,0.9999940395355225,3,0.9999958276748657,6,0.9999898672103882
11787,7,1,8,7,0.9999986886978149,1,0.9997177720069885,8,0.9997164607048035
11788,3,2,5,3,1.0,2,0.9999967813491821,5,0.9999967813491821
11789,3,4,7,3,0.9999998807907104,4,0.9999994039535522,7,0.9999992847442627
11790,7,2,9,7,0.9999852180480957,2,0.9999977350234985,9,0.9999829530715942
11791,2,6,8,2,0.9998581409454346,6,0.9999514818191528,8,0.9998096227645874
11792,1,0,1,1,0.9999988079071045,0,1.0,1,0.9999988079071045
11793,4,4,8,4,0.9999650716781616,4,0.9998512268066406,8,0.9998162984848022
11794,8,7,15,8,0.9998515844345093,7,0.9999880790710449,15,0.9998396635055542
11795,6,7,13,6,0.9999858140945435,7,1.0,13,0.9999858140945435
11796,2,8,10,2,0.9999529123306274,8,0.7073866724967957,10,0.7073535919189453
11797,3,7,10,3,0.9977948665618896,7,1.0,10,0.9977948665618896
11798,5,7,12,5,1.0,7,0.9999983310699463,12,0.9999983310699463
11799,7,1,8,7,0.9999997615814209,1,0.9999949932098389,8,0.9999947547912598
11800,1,0,1,1,0.9998787641525269,0,0.9971911311149597,1,0.9970702528953552
11801,9,9,18,9,0.9873308539390564,9,0.9755823016166687,18,0.9632225036621094
11802,1,1,2,1,0.9999172687530518,1,0.9999334812164307,2,0.9998507499694824
11803,3,9,12,3,0.9999979734420776,9,0.999850869178772,12,0.9998488426208496
11804,0,9,9,0,0.9584985971450806,9,0.9999926090240479,9,0.9584915041923523
11805,1,6,7,1,0.9998897314071655,6,1.0,7,0.9998897314071655
11806,3,9,12,3,0.9999785423278809,9,1.0,12,0.9999785423278809
11808,7,7,14,7,0.9999961853027344,7,0.9999995231628418,14,0.9999957084655762
11809,4,5,9,4,0.9999984502792358,5,0.9999998807907104,9,0.9999983310699463
11810,2,1,3,2,0.9042032957077026,1,0.999974250793457,3,0.9041799902915955
11811,4,9,13,4,0.9850295186042786,9,0.9999935626983643,13,0.9850232005119324
11812,3,6,9,3,0.9906159043312073,6,1.0,9,0.9906159043312073
11813,1,3,4,1,0.9999979734420776,3,1.0,4,0.9999979734420776
11814,3,6,9,3,0.9999998807907104,6,1.0,9,0.9999998807907104
11815,8,7,15,8,0.9999033212661743,7,1.0,15,0.9999033212661743
11816,2,3,5,2,0.9999392032623291,3,0.9999997615814209,5,0.99993896484375
11817,8,9,17,8,0.9999990463256836,9,0.9997351765632629,17,0.9997342228889465
11818,7,4,11,7,0.9998564720153809,4,0.9999998807907104,11,0.9998563528060913
11819,1,0,1,1,0.9999998807907104,0,0.9998347759246826,1,0.9998346567153931
11820,7,0,7,7,0.9999488592147827,0,0.9997422099113464,7,0.9996910691261292
11821,6,6,12,6,1.0,6,0.9999769926071167,12,0.9999769926071167
11822,9,8,17,9,0.9989919066429138,8,0.9988044500350952,17,0.9977975487709045
11823,1,7,8,1,0.9999899864196777,7,0.9999991655349731,8,0.9999891519546509
11824,4,6,10,4,0.999832034111023,6,0.9948223829269409,10,0.9946553111076355
11825,6,3,9,6,0.9999997615814209,3,1.0,9,0.9999997615814209
11826,8,8,16,8,0.9969379901885986,8,0.9999961853027344,16,0.996934175491333
11827,3,4,7,3,0.9999653100967407,4,0.9999985694885254,7,0.9999638795852661
11828,2,9,11,2,1.0,9,0.9995551705360413,11,0.9995551705360413
11829,9,8,17,9,1.0,8,0.960294783115387,17,0.960294783115387
11830,9,0,9,9,1.0,0,1.0,9,1.0
11831,0,5,5,0,0.9997811913490295,5,0.999991774559021,5,0.9997729659080505
11832,0,4,4,0,0.9995657801628113,4,0.9999716281890869,4,0.9995374083518982
11834,1,6,7,1,0.997117280960083,6,0.9999979734420776,7,0.9971152544021606
11836,4,9,13,4,0.9999966621398926,9,0.9998217225074768,13,0.9998183846473694
11837,4,8,12,4,0.9999018907546997,8,0.9998111128807068,12,0.9997130036354065
11838,1,0,1,1,0.9999958276748657,0,0.9999886751174927,1,0.9999845027923584
11839,6,3,9,6,0.9999704360961914,3,1.0,9,0.9999704360961914
11840,9,8,17,9,0.9955276846885681,8,0.9999741315841675,17,0.9955019354820251
11841,8,9,17,8,0.9999994039535522,9,0.9961943626403809,17,0.9961937665939331
11842,9,7,16,9,0.9997802376747131,7,1.0,16,0.9997802376747131
11843,7,1,8,7,0.9999978542327881,1,0.9999822378158569,8,0.999980092048645
11844,4,9,13,4,0.9858485460281372,9,1.0,13,0.9858485460281372
11845,9,3,12,9,0.9999983310699463,3,0.9503947496414185,12,0.9503931403160095
11846,9,2,11,9,0.9999892711639404,2,0.999976634979248,11,0.9999659061431885
11847,3,0,3,3,0.9966567754745483,0,0.9999997615814209,3,0.9966565370559692
11848,6,9,15,6,1.0,9,0.9986028075218201,15,0.9986028075218201
11849,6,9,15,6,0.9999383687973022,9,0.9997406601905823,15,0.9996790289878845
11850,8,1,9,8,0.9999433755874634,1,0.9997449517250061,9,0.9996883273124695
11851,7,1,8,7,0.9999988079071045,1,0.9999991655349731,8,0.9999979734420776
11852,7,8,15,7,0.9999992847442627,8,0.7039852738380432,15,0.703984797000885
11853,6,8,14,6,0.9999995231628418,8,0.9999322891235352,14,0.999931812286377
11854,0,6,6,0,1.0,6,0.9999833106994629,6,0.9999833106994629
11855,5,2,7,5,0.99745112657547,2,1.0,7,0.99745112657547
11856,7,7,14,7,0.9999988079071045,7,0.9999395608901978,14,0.9999383687973022
11857,7,0,7,7,1.0,0,0.9997591376304626,7,0.9997591376304626
11858,7,0,7,7,0.9879328608512878,0,0.918075680732727,7,0.9069972038269043
11859,3,6,9,3,0.9999998807907104,6,0.9999969005584717,9,0.9999967813491821
11860,3,3,6,3,0.9999678134918213,3,0.9998881816864014,6,0.9998559951782227
11861,7,4,11,7,0.9994602799415588,4,0.9957549571990967,11,0.9952175617218018
11862,1,5,6,1,0.9826540350914001,5,1.0,6,0.9826540350914001
11863,7,5,12,7,0.9983458518981934,5,0.9999946355819702,12,0.9983404874801636
11864,5,9,14,5,0.9999977350234985,9,0.9969900846481323,14,0.9969878196716309
11865,4,1,5,4,1.0,1,0.9986931681632996,5,0.9986931681632996
11866,4,3,7,4,1.0,3,1.0,7,1.0
11867,0,3,3,0,0.9999996423721313,3,1.0,3,0.9999996423721313
11868,9,2,11,9,0.9999418258666992,2,0.999995231628418,11,0.9999370574951172
11869,3,3,6,3,0.9999995231628418,3,1.0,6,0.9999995231628418
11870,8,0,8,8,0.9999901056289673,0,0.9997710585594177,8,0.999761164188385
11871,4,8,12,4,1.0,8,0.9978954792022705,12,0.9978954792022705
11872,6,7,13,6,0.9999958276748657,7,0.9999992847442627,13,0.9999951124191284
11873,2,1,3,2,0.9999966621398926,1,0.9918099045753479,3,0.9918065667152405
11874,1,9,10,1,0.9999997615814209,9,0.9999969005584717,10,0.9999966621398926
11875,3,6,9,3,1.0,6,0.999930739402771,9,0.999930739402771
11876,3,7,10,3,0.9999994039535522,7,0.9999938011169434,10,0.9999932050704956
11877,2,7,9,2,0.8244593143463135,7,0.9999992847442627,9,0.8244587182998657
11878,9,8,17,9,0.9999254941940308,8,0.931191086769104,17,0.9311217665672302
11880,6,3,9,6,0.9999849796295166,3,1.0,9,0.9999849796295166
11881,1,9,10,1,0.9999997615814209,9,0.9999909400939941,10,0.999990701675415
11882,7,7,14,7,0.7396786212921143,7,0.9999426603317261,14,0.7396361827850342
11883,6,5,11,6,0.9999963045120239,5,0.9999988079071045,11,0.9999951124191284
11884,8,8,16,8,0.9995989203453064,8,0.9538691639900208,16,0.9534865617752075
11885,7,5,12,7,0.9951783418655396,5,0.9998929500579834,12,0.9950718283653259
11886,5,8,13,5,0.999997615814209,8,0.9999691247940063,13,0.9999667406082153
11887,3,2,5,3,1.0,2,0.9967496395111084,5,0.9967496395111084
11888,3,3,6,3,0.9998911619186401,3,1.0,6,0.9998911619186401
11889,3,8,11,3,0.9999994039535522,8,0.9614641070365906,11,0.9614635109901428
11890,0,4,4,0,1.0,4,0.9987857937812805,4,0.9987857937812805
11891,4,3,7,4,0.999996542930603,3,0.9999990463256836,7,0.9999955892562866
11892,8,6,14,8,0.999919056892395,6,0.9999980926513672,14,0.9999171495437622
11893,2,0,2,2,0.9999109506607056,0,0.9998929500579834,2,0.999803900718689
11894,1,8,9,1,0.9999662637710571,8,0.9994179010391235,9,0.9993841648101807
11895,8,7,15,8,0.9999995231628418,7,0.9998971223831177,15,0.9998966455459595
11896,0,8,8,0,0.9999963045120239,8,0.9391404390335083,8,0.9391369819641113
11897,9,2,11,9,0.982698917388916,2,1.0,11,0.982698917388916
11899,8,9,17,8,0.9979554414749146,9,0.9999998807907104,17,0.997955322265625
11900,6,7,13,6,0.9999996423721313,7,0.9999804496765137,13,0.999980092048645
11901,3,6,9,3,1.0,6,1.0,9,1.0
11902,7,9,16,7,1.0,9,0.9999997615814209,16,0.9999997615814209
11903,8,1,9,8,0.9953948855400085,1,0.999936580657959,9,0.9953317642211914
11904,8,5,13,8,0.9999996423721313,5,0.9991468191146851,13,0.9991464614868164
11905,0,4,4,0,0.9995784163475037,4,0.9998268485069275,4,0.9994053244590759
11906,7,8,15,7,0.9999417066574097,8,0.9993208646774292,15,0.9992626309394836
11907,7,6,13,7,0.9999995231628418,6,0.9999593496322632,13,0.999958872795105
11908,3,4,7,3,0.9999998807907104,4,0.999794065952301,7,0.9997939467430115
11909,1,8,9,1,0.9999924898147583,8,0.9999953508377075,9,0.9999878406524658
11910,0,7,7,0,0.9996896982192993,7,0.9997852444648743,7,0.9994750022888184
11911,1,8,9,1,0.9999998807907104,8,1.0,9,0.9999998807907104
11912,3,6,9,3,1.0,6,1.0,9,1.0
11913,6,9,15,6,1.0,9,0.9999985694885254,15,0.9999985694885254
11915,8,6,14,8,0.9917091727256775,6,1.0,14,0.9917091727256775
11916,7,5,12,7,0.9999995231628418,5,0.9997597336769104,12,0.9997592568397522
11917,7,0,7,7,0.9999997615814209,0,0.9997031092643738,7,0.9997028708457947
11918,0,2,2,0,0.9999175071716309,2,1.0,2,0.9999175071716309
11919,4,3,7,4,0.9999817609786987,3,1.0,7,0.9999817609786987
11920,7,1,8,7,0.9999994039535522,1,0.9999986886978149,8,0.9999980926513672
11921,5,3,8,5,0.9999980926513672,3,0.9999979734420776,8,0.9999960660934448
11922,9,7,16,9,0.9999988079071045,7,1.0,16,0.9999988079071045
11923,2,5,7,2,0.9999743700027466,5,0.9998997449874878,7,0.9998741149902344
11924,3,2,5,3,1.0,2,0.9998687505722046,5,0.9998687505722046
11925,1,6,7,1,1.0,6,1.0,7,1.0
11926,9,6,15,9,0.9996458292007446,6,0.9999964237213135,15,0.9996422529220581
11927,1,3,4,1,0.9999943971633911,3,1.0,4,0.9999943971633911
11928,1,1,2,1,0.9999572038650513,1,0.9999939203262329,2,0.9999511241912842
11929,1,7,8,1,0.9999063014984131,7,0.9592841267585754,8,0.9591942429542542
11930,0,0,0,0,1.0,0,0.9998421669006348,0,0.9998421669006348
11931,5,7,12,5,1.0,7,0.9999525547027588,12,0.9999525547027588
11932,2,6,8,2,0.9984069466590881,6,0.9962173104286194,8,0.9946302771568298
11933,6,8,14,6,0.9999899864196777,8,0.9982592463493347,14,0.9982492327690125
11934,3,3,6,3,0.9999972581863403,3,0.9999998807907104,6,0.9999971389770508
11935,1,6,7,1,0.9999933242797852,6,0.9999997615814209,7,0.999993085861206
11937,0,4,4,0,0.9999884366989136,4,0.9999890327453613,4,0.9999774694442749
11938,9,0,9,9,0.9999357461929321,0,1.0,9,0.9999357461929321
11939,7,5,12,7,0.9999775886535645,5,0.9969678521156311,12,0.9969455003738403
11940,4,5,9,4,0.9999998807907104,5,0.9999979734420776,9,0.9999978542327881
11941,0,1,1,0,0.9999704360961914,1,0.999835729598999,1,0.9998061656951904
11942,3,7,10,3,0.9999967813491821,7,0.9999998807907104,10,0.9999966621398926
11943,0,8,8,0,1.0,8,0.9996591806411743,8,0.9996591806411743
11944,0,3,3,0,0.7667091488838196,3,0.9999997615814209,3,0.7667089700698853
11945,0,9,9,0,1.0,9,0.999932050704956,9,0.999932050704956
11946,5,0,5,5,0.9994179010391235,0,0.9992325305938721,5,0.998650848865509
11947,6,0,6,6,0.9999998807907104,0,0.752995491027832,6,0.7529953718185425
11948,0,3,3,0,0.9999953508377075,3,1.0,3,0.9999953508377075
11949,9,4,13,9,0.9999876022338867,4,0.9999908208847046,13,0.9999784231185913
11950,9,2,11,9,0.9999970197677612,2,0.9998689889907837,11,0.9998660087585449
11951,1,7,8,1,0.9711806774139404,7,0.9999935626983643,8,0.971174418926239
11952,0,0,0,0,1.0,0,1.0,0,1.0
11953,1,8,9,1,0.9999934434890747,8,0.9999847412109375,9,0.9999781847000122
11954,1,8,9,1,0.9999996423721313,8,0.9999713897705078,9,0.9999710321426392
11955,1,4,5,1,1.0,4,0.9990649819374084,5,0.9990649819374084
11956,3,4,7,3,0.9999995231628418,4,0.99875807762146,7,0.9987576007843018
11957,7,3,10,7,0.9999864101409912,3,1.0,10,0.9999864101409912
11958,2,8,10,2,0.5049610137939453,8,0.5572053790092468,10,0.2820468246936798
11959,7,7,14,7,0.9954689741134644,7,0.9995269775390625,14,0.9949980974197388
11960,9,6,15,9,0.9999979734420776,6,1.0,15,0.9999979734420776
11961,9,3,12,9,0.9999397993087769,3,0.9999614953994751,12,0.999901294708252
11962,5,0,5,5,0.9999796152114868,0,0.9998998641967773,5,0.9998794794082642
11963,6,5,11,6,0.9999834299087524,5,0.9524875283241272,11,0.9524717330932617
11964,6,2,8,6,0.9999867677688599,2,0.9741669297218323,8,0.9741540551185608
11965,4,0,4,4,0.9995661377906799,0,0.9999179840087891,4,0.9994841814041138
11966,5,7,12,5,0.9999997615814209,7,0.9997647404670715,12,0.9997645020484924
11967,2,1,3,2,1.0,1,0.9999991655349731,3,0.9999991655349731
11968,6,9,15,6,0.9999985694885254,9,0.6360565423965454,15,0.6360556483268738
11969,9,2,11,9,0.9971839785575867,2,0.9995848536491394,11,0.9967700242996216
11970,0,1,1,0,0.9930717349052429,1,0.9828866124153137,1,0.9760769009590149
11971,6,4,10,6,0.9994058609008789,4,0.999997615814209,10,0.9994034767150879
11972,6,1,7,6,0.9999703168869019,1,0.9999990463256836,7,0.9999693632125854
11973,3,7,10,3,1.0,7,0.9999991655349731,10,0.9999991655349731
11974,5,4,9,5,0.9999825954437256,4,0.9987080097198486,9,0.9986906051635742
11975,7,0,7,7,0.81508469581604,0,0.9999985694885254,7,0.8150835037231445
11976,5,3,8,5,0.9996490478515625,3,0.9981746673583984,8,0.9978243708610535
11977,3,9,12,3,0.9999949932098389,9,0.9999572038650513,12,0.9999521970748901
11978,1,4,5,1,0.9999967813491821,4,0.999998927116394,5,0.9999957084655762
11979,6,5,11,6,1.0,5,0.9999872446060181,11,0.9999872446060181
11980,2,8,10,2,0.9999990463256836,8,0.9762394428253174,10,0.976238489151001
11981,2,6,8,2,0.9999996423721313,6,0.9999994039535522,8,0.9999990463256836
11982,2,8,10,2,0.9990450739860535,8,0.9998902082443237,10,0.9989354014396667
11983,4,1,5,4,0.8347681760787964,1,0.999992847442627,5,0.8347622156143188
11984,0,3,3,0,1.0,3,0.9999992847442627,3,0.9999992847442627
11985,8,9,17,8,0.999974250793457,9,0.9974560141563416,17,0.9974303245544434
11986,9,4,13,9,0.9999300241470337,4,0.9999746084213257,13,0.9999046325683594
11987,5,7,12,5,0.999992847442627,7,0.9999904632568359,12,0.9999833106994629
11988,9,7,16,9,0.999998927116394,7,0.9999839067459106,16,0.9999828338623047
11989,6,7,13,6,0.9999998807907104,7,0.9999600648880005,13,0.9999599456787109
11990,9,9,18,9,1.0,9,0.9948253631591797,18,0.9948253631591797
11991,2,8,10,2,0.9999997615814209,8,0.999158501625061,10,0.9991582632064819
11992,9,6,15,9,0.999881386756897,6,0.9993442893028259,15,0.9992257356643677
11993,0,3,3,0,0.9999552965164185,3,0.9999918937683105,3,0.999947190284729
11994,2,4,6,2,0.9998117089271545,4,0.9985044002532959,6,0.9983164072036743
11995,3,5,8,3,1.0,5,0.9974973797798157,8,0.9974973797798157
11996,4,5,9,4,0.9999985694885254,5,0.9999996423721313,9,0.9999982118606567
11997,4,5,9,4,0.9999955892562866,5,1.0,9,0.9999955892562866
11998,9,0,9,9,0.9999945163726807,0,1.0,9,0.9999945163726807
11999,5,0,5,5,0.9998263716697693,0,0.9999872446060181,5,0.9998136162757874
12000,0,5,5,0,1.0,5,0.9999831914901733,5,0.9999831914901733
12001,0,1,1,0,1.0,1,0.9998877048492432,1,0.9998877048492432
12002,3,4,7,3,1.0,4,0.9999986886978149,7,0.9999986886978149
12003,8,3,11,8,0.9962052702903748,3,0.9934210181236267,11,0.9896513223648071
12004,8,8,16,8,0.9999972581863403,8,0.9999997615814209,16,0.9999970197677612
12005,2,4,6,2,1.0,4,1.0,6,1.0
12006,1,1,2,1,0.9999970197677612,1,0.9999935626983643,2,0.9999905824661255
12007,3,1,4,3,1.0,1,0.9999955892562866,4,0.9999955892562866
12008,6,6,12,6,1.0,6,0.9999864101409912,12,0.9999864101409912
12009,7,6,13,7,0.99998939037323,6,0.9999998807907104,13,0.9999892711639404
12010,9,7,16,9,0.9906783103942871,7,0.999993085861206,16,0.9906714558601379
12011,8,5,13,8,0.9999998807907104,5,0.9969912767410278,13,0.9969911575317383
12012,2,9,11,2,0.9966866374015808,9,0.9998369216918945,11,0.9965240955352783
12013,3,2,5,3,0.9917497038841248,2,0.9968210458755493,5,0.9885969758033752
12014,7,1,8,7,0.9999359846115112,1,0.9999891519546509,8,0.9999251365661621
12015,3,7,10,3,0.9999998807907104,7,0.9995949864387512,10,0.9995948672294617
12016,8,3,11,8,1.0,3,1.0,11,1.0
12017,3,2,5,3,1.0,2,0.9999951124191284,5,0.9999951124191284
12018,2,4,6,2,1.0,4,0.998964786529541,6,0.998964786529541
12019,7,2,9,7,0.9999997615814209,2,0.9991744160652161,9,0.999174177646637
12020,9,3,12,9,0.9999972581863403,3,0.9994914531707764,12,0.9994887113571167
12021,7,0,7,7,0.9999637603759766,0,0.9999972581863403,7,0.9999610185623169
12022,6,9,15,6,1.0,9,0.9999345541000366,15,0.9999345541000366
12023,1,8,9,1,0.9999958276748657,8,0.9999724626541138,9,0.9999682903289795
12024,8,0,8,8,0.9999665021896362,0,0.9999998807907104,8,0.9999663829803467
12025,1,0,1,1,0.9648299813270569,0,0.9998681545257568,1,0.9647027850151062
12026,7,2,9,7,1.0,2,0.9999984502792358,9,0.9999984502792358
12027,6,7,13,6,0.999998927116394,7,1.0,13,0.999998927116394
12028,1,4,5,1,1.0,4,0.9999973773956299,5,0.9999973773956299
12029,1,2,3,1,0.9968330264091492,2,1.0,3,0.9968330264091492
12030,7,5,12,7,0.9999996423721313,5,0.9993054866790771,12,0.9993051290512085
12031,7,5,12,7,0.919876754283905,5,0.9999884366989136,12,0.919866144657135
12032,9,4,13,9,0.9999837875366211,4,0.9999998807907104,13,0.9999836683273315
12033,0,9,9,0,1.0,9,0.9979248046875,9,0.9979248046875
12034,9,8,17,9,0.9999996423721313,8,0.9998959302902222,17,0.9998955726623535
12035,3,3,6,3,0.999988317489624,3,1.0,6,0.999988317489624
12036,3,0,3,3,0.9999997615814209,0,1.0,3,0.9999997615814209
12037,3,0,3,3,1.0,0,1.0,3,1.0
12038,4,7,11,4,0.9998751878738403,7,0.9999897480010986,11,0.999864935874939
12039,7,5,12,7,0.9999997615814209,5,0.9949775338172913,12,0.9949772953987122
12040,1,0,1,1,0.9988884329795837,0,0.9999592304229736,1,0.9988477230072021
12041,1,0,1,1,0.9999735355377197,0,0.999981164932251,1,0.9999547004699707
12042,7,3,10,7,0.9996997117996216,3,0.9999991655349731,10,0.9996988773345947
12043,2,7,9,2,1.0,7,0.9996682405471802,9,0.9996682405471802
12044,9,3,12,9,0.9999992847442627,3,0.9999996423721313,12,0.999998927116394
12045,5,7,12,5,1.0,7,0.999485969543457,12,0.999485969543457
12046,8,2,10,8,0.9999397993087769,2,0.999994158744812,10,0.9999339580535889
12047,2,3,5,2,1.0,3,0.9999868869781494,5,0.9999868869781494
12048,2,4,6,2,0.9995551705360413,4,0.9982004165649414,6,0.9977563619613647
12049,0,7,7,0,0.9936743974685669,7,0.9967858791351318,7,0.9904806017875671
12050,8,9,17,8,0.9989975094795227,9,0.9999982118606567,17,0.9989957213401794
12051,1,0,1,1,0.9672251343727112,0,0.9866711497306824,1,0.9543331265449524
12052,1,1,2,1,0.999966025352478,1,0.9999984502792358,2,0.9999644756317139
12053,2,1,3,2,0.9943186640739441,1,0.9999926090240479,3,0.9943113327026367
12054,3,0,3,3,0.9999997615814209,0,0.998859167098999,3,0.9988589286804199
